height_cm,weight_kg,label,cluster
160.4,58.8,1,0
175.1,77.1,1,1
162.7,85.0,-1,0
191.7,58.8,1,1
181.9,77.7,1,1
172.1,92.0,-1,1
180.3,64.3,1,1
181.1,95.0,1,1
164.4,78.5,-1,0
161.8,68.1,1,0
170.8,83.4,1,1
178.6,109.3,-1,1
171.4,88.5,-1,1
154.2,76.3,-1,0
162.0,55.6,1,0
169.3,81.6,-1,1
169.2,80.0,-1,1
189.7,119.7,-1,1
156.1,40.4,1,0
175.1,91.8,-1,1
184.9,62.3,1,1
192.7,145.0,-1,1
166.0,58.3,1,0
174.9,59.7,1,0
175.7,76.4,1,1
172.0,97.0,-1,1
169.0,73.2,1,0
174.4,102.1,1,1
145.0,45.6,1,0
176.8,69.0,1,1
171.3,60.4,1,0
167.8,61.5,1,0
190.5,54.8,1,1
163.3,56.3,-1,0
166.0,53.0,1,0
189.9,111.1,-1,1
161.7,88.6,-1,0
164.5,75.3,-1,0
168.5,55.3,1,0
178.4,93.8,-1,1
172.1,73.3,1,1
157.1,80.4,-1,0
164.7,52.4,1,0
163.9,53.1,1,0
169.2,84.1,-1,1
174.3,75.5,1,1
174.2,88.2,-1,1
152.2,46.0,1,0
180.6,90.1,-1,1
172.5,79.7,1,1
183.8,49.0,1,0
174.4,80.6,1,1
181.0,47.5,1,0
174.7,107.8,-1,1
183.5,57.5,1,1
175.2,77.9,1,1
169.0,71.3,1,0
192.7,71.4,1,1
178.9,115.5,-1,1
175.7,64.4,1,0
157.2,57.8,1,0
157.1,55.2,1,0
172.9,57.8,1,0
171.5,71.6,1,0
163.9,78.5,-1,0
171.4,71.9,1,0
185.9,75.8,1,1
177.0,78.2,1,1
158.6,42.2,1,0
168.9,95.8,-1,1
162.0,57.6,1,0
166.1,57.4,1,0
165.9,48.1,1,0
165.2,59.9,1,0
157.4,87.0,-1,0
168.7,81.6,-1,1
164.4,85.5,-1,0
145.0,50.9,1,0
190.5,58.1,1,1
180.9,83.2,1,1
166.2,72.4,1,0
170.2,92.3,-1,1
158.3,58.3,1,0
187.0,66.0,-1,1
189.0,92.5,1,1
171.6,67.5,1,0
180.2,91.4,-1,1
171.8,72.0,1,0
156.6,43.1,1,0
165.9,78.2,-1,0
171.3,60.4,1,0
165.5,67.4,1,0
167.8,62.6,1,0
169.1,75.5,1,0
169.2,48.0,1,0
170.5,73.3,1,0
159.4,83.8,-1,0
162.8,71.8,-1,0
157.2,51.9,1,0
179.8,73.7,1,1
148.9,59.4,1,0
181.5,93.5,-1,1
183.9,120.1,-1,1
167.0,48.8,1,0
145.0,59.0,-1,0
166.4,72.3,1,0
169.4,74.9,1,0
159.9,69.4,1,0
164.8,64.2,1,0
185.3,60.1,1,1
176.6,77.3,-1,1
160.8,70.8,-1,0
154.0,58.6,1,0
166.7,87.2,-1,1
167.9,66.4,1,0
175.0,80.4,-1,1
164.6,39.3,1,0
175.1,117.9,-1,1
189.4,84.7,1,1
178.2,70.1,1,1
169.5,67.3,1,0
168.2,54.6,-1,0
166.4,45.7,1,0
181.8,83.4,1,1
163.7,68.9,1,0
170.5,72.2,1,0
170.5,76.5,1,1
165.0,70.8,1,0
156.3,43.4,1,0
173.2,70.7,1,1
169.4,74.5,1,0
175.0,71.3,1,1
164.7,76.6,-1,0
182.2,80.3,1,1
161.2,62.8,1,0
187.1,91.9,1,1
152.5,68.4,1,0
174.3,88.9,1,1
174.8,117.3,1,1
162.0,83.2,-1,0
174.2,53.5,1,0
182.8,61.8,1,1
147.8,51.0,1,0
175.0,62.6,1,0
145.1,54.4,-1,0
160.3,68.1,1,0
186.3,76.7,1,1
164.2,90.7,-1,1
158.3,84.5,-1,0
168.0,49.4,1,0
190.7,59.7,1,1
151.7,72.7,-1,0
159.5,73.0,-1,0
185.0,90.7,-1,1
188.6,89.1,1,1
169.0,69.6,1,0
157.6,70.1,-1,0
191.0,100.5,-1,1
185.9,108.4,-1,1
176.8,65.4,1,1
161.9,69.7,1,0
169.5,87.2,-1,1
168.4,77.9,-1,0
173.3,91.7,-1,1
184.5,98.6,-1,1
178.8,71.8,1,1
159.2,47.9,1,0
183.8,69.3,1,1
173.1,59.9,1,0
176.9,50.1,1,0
184.7,107.6,-1,1
158.9,36.6,1,0
169.6,108.4,-1,1
164.7,63.3,1,0
154.3,52.0,1,0
173.5,43.6,1,0
195.1,98.2,-1,1
151.6,57.3,1,0
169.7,73.0,1,0
176.4,63.1,1,0
171.2,77.4,1,1
168.9,61.5,1,0
157.0,66.5,1,0
172.3,82.5,-1,1
162.4,92.9,-1,1
148.1,65.4,-1,0
181.9,79.6,1,1
179.6,80.5,1,1
170.5,78.2,1,1
172.3,83.4,1,1
180.7,72.0,1,1
172.2,94.7,-1,1
179.0,62.1,1,1
167.0,81.6,-1,1
183.1,99.8,-1,1
173.2,62.9,1,0
171.9,42.9,1,0
157.3,54.2,1,0
172.9,47.8,1,0
161.7,66.5,1,0
163.6,50.9,1,0
161.8,114.4,-1,1
159.3,83.4,-1,0
191.2,98.5,1,1
183.3,110.9,-1,1
189.2,104.6,-1,1
157.8,48.6,1,0
170.7,61.9,1,0
157.1,76.9,-1,0
163.0,51.1,1,0
160.8,74.7,-1,0
182.4,91.6,1,1
166.0,64.6,1,0
180.7,89.5,-1,1
176.0,92.9,-1,1
193.0,110.7,-1,1
155.2,66.7,-1,0
182.6,83.1,1,1
181.5,93.9,-1,1
160.3,41.1,1,0
180.1,109.8,-1,1
173.4,77.3,1,1
167.7,62.1,1,0
161.8,78.8,-1,0
162.8,75.4,-1,0
190.5,74.9,1,1
170.0,73.4,1,0
177.8,84.5,1,1
162.1,65.2,1,0
162.2,91.4,-1,1
180.8,86.2,1,1
156.5,59.3,1,0
165.8,53.4,1,0
170.3,62.5,1,0
171.1,75.7,1,1
168.2,62.8,1,0
174.0,72.2,1,1
176.9,86.7,1,1
177.3,79.8,1,1
160.1,66.2,-1,0
167.2,72.1,1,0
181.9,90.2,-1,1
178.9,130.8,-1,1
156.3,82.7,-1,0
173.5,73.2,1,1
150.2,76.3,-1,0
170.5,49.9,1,0
189.0,82.5,1,1
160.5,75.3,-1,0
161.7,79.8,-1,0
177.6,85.5,-1,1
154.6,51.3,-1,0
163.7,53.6,1,0
176.0,79.8,1,1
163.7,58.9,1,0
167.6,89.5,-1,1
177.4,78.2,1,1
174.2,74.8,1,1
172.7,47.7,1,0
166.6,84.0,-1,1
173.7,85.8,-1,1
168.8,49.8,1,0
174.6,84.3,-1,1
165.0,65.6,1,0
168.2,83.9,-1,1
160.1,66.3,1,0
169.6,58.1,1,0
161.9,92.7,-1,1
158.9,86.9,-1,0
172.6,75.6,1,1
172.1,85.1,1,1
177.8,65.6,1,1
165.7,43.9,1,0
174.1,99.7,-1,1
175.5,62.3,1,0
174.4,103.9,-1,1
161.7,72.4,-1,0
171.5,78.6,1,1
173.6,74.6,1,1
170.1,80.1,-1,1
149.1,46.5,1,0
171.6,97.2,-1,1
192.1,89.9,1,1
166.4,98.2,-1,1
162.7,68.2,1,0
173.7,78.0,1,1
173.1,84.2,-1,1
181.9,89.2,1,1
157.4,92.6,-1,0
177.3,70.3,1,1
175.9,75.0,1,1
168.6,75.0,1,0
173.4,43.6,1,0
180.3,70.4,1,1
178.7,75.3,-1,1
158.6,106.4,1,1
178.2,84.3,1,1
169.4,75.9,1,0
170.7,47.2,1,0
170.7,71.8,1,0
168.5,91.2,-1,1
181.9,127.7,1,1
169.2,59.8,1,0
158.8,40.4,1,0
166.1,56.1,1,0
171.8,60.1,1,0
182.3,62.9,1,1
176.0,94.3,-1,1
161.5,66.7,1,0
194.9,69.2,1,1
172.6,99.8,-1,1
182.8,116.4,-1,1
168.5,49.7,1,0
175.3,98.6,-1,1
178.4,76.3,1,1
182.2,59.2,1,1
180.6,57.9,1,1
178.7,76.0,1,1
166.8,65.1,1,0
164.3,73.9,-1,0
173.3,118.3,-1,1
179.3,70.6,1,1
167.8,42.4,1,0
180.7,75.1,1,1
184.5,111.5,-1,1
160.8,56.9,1,0
161.6,75.5,-1,0
168.6,78.2,1,0
173.1,76.0,1,1
164.8,93.7,-1,1
183.5,64.6,1,1
174.2,56.9,1,0
170.4,61.1,1,0
155.6,61.9,1,0
156.8,66.0,1,0
172.8,87.4,-1,1
148.7,54.3,1,0
180.1,82.2,1,1
168.4,80.8,1,1
200.0,146.7,-1,1
193.1,72.8,1,1
168.2,59.3,1,0
168.9,72.1,-1,0
180.0,120.5,-1,1
187.0,65.0,1,1
153.6,58.9,1,0
152.1,42.2,1,0
163.8,69.4,1,0
175.8,54.1,1,0
175.0,57.5,1,0
180.7,111.6,-1,1
158.0,66.3,-1,0
146.8,44.3,1,0
178.6,78.9,1,1
161.7,64.4,1,0
149.8,63.7,-1,0
171.5,51.4,1,0
177.9,54.7,1,0
168.8,59.2,1,0
165.4,82.8,-1,0
168.4,75.0,1,0
166.3,88.9,-1,1
156.5,73.4,-1,0
162.9,60.8,1,0
175.2,75.8,1,1
173.2,98.3,-1,1
171.7,94.6,-1,1
160.0,62.6,1,0
168.2,49.8,1,0
148.2,35.2,1,0
171.8,47.2,1,0
184.3,94.5,-1,1
155.3,63.2,1,0
164.1,56.4,-1,0
173.3,98.5,1,1
182.5,79.2,1,1
165.5,58.8,1,0
163.1,89.2,-1,1
150.3,74.0,-1,0
171.0,72.2,1,0
190.4,107.3,-1,1
172.8,86.2,-1,1
169.8,109.7,-1,1
173.2,77.2,1,1
169.9,56.1,1,0
161.9,71.4,-1,0
178.2,80.6,1,1
172.3,80.6,-1,1
170.2,67.5,1,0
160.2,41.1,1,0
183.0,94.0,-1,1
176.6,71.3,1,1
164.5,66.7,1,0
180.0,68.4,1,1
165.0,67.4,1,0
162.2,69.9,1,0
162.4,61.5,1,0
152.3,77.5,-1,0
174.7,94.7,-1,1
151.7,60.0,1,0
157.7,50.5,1,0
149.2,63.4,1,0
169.1,66.1,-1,0
168.5,72.3,1,0
166.7,51.7,1,0
159.6,73.8,-1,0
158.3,97.9,-1,1
174.6,67.0,1,0
164.5,77.8,-1,0
173.2,101.9,1,1
161.1,56.8,1,0
171.8,51.7,1,0
183.0,92.7,-1,1
175.9,78.8,1,1
165.9,73.9,1,0
172.6,75.4,1,1
167.6,89.8,-1,1
170.1,75.0,1,0
166.7,109.9,-1,1
168.4,82.7,-1,1
172.1,96.5,-1,1
160.1,68.0,1,0
159.8,68.6,-1,0
156.1,35.3,1,0
154.0,47.5,1,0
157.8,82.1,-1,0
171.6,76.8,1,1
161.1,47.4,-1,0
175.1,59.5,1,0
170.3,56.1,1,0
150.3,52.6,1,0
176.5,62.3,1,0
178.1,111.2,-1,1
160.1,71.1,-1,0
174.2,55.0,1,0
161.4,89.2,-1,0
171.0,76.7,1,1
157.4,69.4,-1,0
152.1,62.1,1,0
166.2,80.1,-1,0
168.8,61.1,1,0
166.0,74.4,1,0
158.2,56.5,1,0
166.0,70.7,1,0
172.7,75.7,1,1
169.6,66.9,1,0
171.8,52.3,1,0
163.3,66.6,1,0
181.7,87.0,1,1
158.2,86.6,-1,0
174.9,89.8,-1,1
181.8,68.3,1,1
174.8,53.2,1,0
168.0,75.1,1,0
164.7,59.8,1,0
180.4,70.2,1,1
155.8,53.4,1,0
160.3,63.0,1,0
166.0,85.2,-1,1
182.4,58.2,1,1
173.8,99.0,-1,1
160.3,61.1,1,0
166.9,59.0,-1,0
163.9,85.5,-1,0
162.9,67.0,1,0
179.8,65.4,1,1
156.3,42.7,-1,0
186.1,101.0,1,1
178.3,94.0,-1,1
180.9,68.8,1,1
165.4,90.0,-1,1
168.5,75.9,1,0
155.7,83.5,-1,0
164.8,48.2,1,0
174.9,56.7,1,0
183.0,73.4,1,1
158.9,60.9,1,0
166.3,92.4,-1,1
168.5,80.2,-1,1
156.0,46.1,1,0
175.9,82.2,1,1
162.8,59.4,1,0
168.0,57.0,1,0
165.5,67.1,1,0
162.1,66.6,1,0
169.9,58.9,1,0
167.8,61.5,1,0
166.3,78.5,-1,0
162.7,76.9,-1,0
173.2,96.5,-1,1
186.5,86.3,1,1
171.4,49.9,1,0
180.0,74.7,1,1
156.1,75.9,-1,0
171.6,51.5,1,0
159.0,88.9,-1,0
155.2,44.2,1,0
162.6,82.4,-1,0
181.9,62.5,1,1
179.5,69.0,1,1
172.4,43.1,1,0
154.7,90.0,-1,0
168.0,80.3,-1,1
173.0,81.7,-1,1
171.8,65.0,1,0
151.6,48.0,1,0
161.1,77.0,-1,0
169.4,46.7,1,0
175.4,73.8,1,1
148.0,35.1,1,0
168.4,73.0,1,0
171.4,51.4,1,0
178.5,56.1,1,0
176.9,66.8,1,1
175.8,93.3,-1,1
162.0,53.3,1,0
150.9,70.4,-1,0
166.1,93.8,1,1
180.0,75.0,1,1
183.9,54.6,1,1
177.1,101.3,-1,1
174.3,44.0,-1,0
173.8,59.1,1,0
164.4,43.3,1,0
168.7,83.3,-1,1
186.7,99.1,-1,1
160.6,85.6,-1,0
186.1,72.3,1,1
166.8,60.0,1,0
183.3,78.4,1,1
155.9,37.7,1,0
175.9,103.8,-1,1
162.6,123.0,-1,1
155.8,50.2,1,0
172.2,84.7,-1,1
180.1,78.1,-1,1
161.6,68.2,-1,0
155.0,71.7,1,0
169.1,47.6,1,0
169.1,67.6,1,0
175.5,99.2,1,1
179.5,95.2,-1,1
169.4,81.7,-1,1
188.6,94.4,1,1
172.2,85.0,-1,1
166.5,84.4,-1,1
153.9,73.5,-1,0
167.4,65.0,1,0
166.6,79.5,-1,0
179.6,84.2,1,1
174.6,62.6,1,0
158.2,61.8,1,0
171.7,71.7,1,0
176.7,45.3,1,0
185.3,101.8,-1,1
178.9,102.9,-1,1
177.6,93.9,-1,1
170.6,88.2,-1,1
173.9,72.4,1,1
182.5,73.0,1,1
156.7,79.0,-1,0
166.5,51.7,1,0
162.3,52.5,1,0
173.8,83.6,-1,1
182.3,91.5,-1,1
164.0,86.3,-1,0
146.1,30.9,1,0
165.9,67.2,1,0
179.1,58.5,1,0
175.4,92.7,-1,1
174.3,95.7,-1,1
167.2,78.4,-1,0
157.2,53.5,1,0
175.2,67.5,1,1
161.7,62.8,1,0
191.8,79.0,1,1
175.7,69.6,1,1
164.2,55.3,1,0
163.9,40.9,1,0
169.1,82.3,-1,1
167.6,77.9,-1,0
181.2,110.6,-1,1
171.9,70.6,1,0
162.7,42.3,1,0
188.9,101.3,-1,1
170.5,84.5,-1,1
177.7,95.8,-1,1
163.9,86.9,-1,0
173.6,102.2,-1,1
173.1,61.9,1,0
151.1,78.3,-1,0
190.2,77.9,1,1
182.9,99.7,-1,1
166.0,77.3,-1,0
159.0,48.4,1,0
173.5,96.2,-1,1
170.9,69.4,1,0
173.6,108.9,-1,1
171.9,60.4,1,0
175.1,58.1,1,0
184.5,76.6,1,1
175.7,109.5,-1,1
159.5,40.7,1,0
183.6,102.8,-1,1
186.4,130.3,-1,1
200.0,101.9,1,1
158.8,60.9,1,0
172.4,75.8,1,1
149.2,37.3,1,0
175.5,126.0,-1,1
164.5,74.5,-1,0
189.2,63.3,1,1
162.3,53.1,1,0
153.1,64.6,-1,0
165.3,47.1,1,0
150.2,36.1,1,0
177.5,84.3,1,1
149.3,69.2,-1,0
170.3,92.8,-1,1
149.2,58.2,1,0
166.8,60.8,1,0
186.4,93.2,1,1
173.6,97.8,-1,1
161.4,41.6,1,0
169.7,58.6,1,0
170.2,70.2,1,0
174.7,76.5,1,1
156.3,64.0,-1,0
175.9,76.9,-1,1
145.0,61.1,-1,0
163.7,46.9,1,0
165.1,39.5,1,0
176.3,70.0,1,1
170.2,91.8,-1,1
155.9,47.6,1,0
160.2,67.3,1,0
172.0,71.8,1,0
169.2,77.0,1,0
164.2,96.8,-1,1
165.2,79.6,-1,0
177.0,97.0,-1,1
164.8,61.8,1,0
169.1,96.8,-1,1
191.7,93.5,1,1
155.8,42.5,1,0
151.5,91.2,1,0
177.8,84.7,1,1
163.2,79.1,-1,0
166.8,47.6,1,0
162.2,104.4,-1,1
167.4,60.9,-1,0
186.0,78.5,1,1
178.0,46.0,1,0
178.6,91.5,-1,1
155.8,60.3,1,0
158.5,44.0,1,0
145.0,54.9,1,0
161.9,67.0,1,0
179.6,75.8,1,1
175.2,49.1,1,0
167.8,75.3,1,0
169.8,45.8,1,0
163.1,80.7,1,0
172.0,59.7,1,0
177.7,96.5,-1,1
153.8,59.4,1,0
173.0,76.0,1,1
179.3,105.0,-1,1
165.8,51.2,1,0
177.0,62.4,1,0
198.1,111.2,-1,1
169.0,48.9,1,0
173.9,61.1,1,0
162.6,42.3,1,0
171.8,94.2,-1,1
174.6,62.4,1,0
171.9,57.9,1,0
159.8,44.1,1,0
172.1,67.2,1,0
184.6,87.4,1,1
174.5,95.8,-1,1
179.6,59.9,1,1
167.6,60.1,1,0
177.5,110.4,-1,1
172.8,97.8,-1,1
160.5,57.8,1,0
173.2,78.6,1,1
160.1,98.2,-1,1
163.7,51.8,1,0
171.9,47.3,1,0
173.0,65.2,1,0
158.1,61.2,1,0
180.5,60.9,1,1
175.7,95.3,-1,1
163.0,65.8,1,0
154.6,54.7,1,0
168.6,61.8,-1,0
165.5,56.2,1,0
171.1,87.8,-1,1
166.4,61.3,1,0
149.9,43.5,1,0
166.1,84.9,-1,1
166.9,65.1,-1,0
176.3,57.0,1,0
163.0,93.7,-1,1
186.8,100.0,-1,1
150.9,61.0,1,0
183.1,84.6,1,1
167.8,61.4,-1,0
178.6,69.2,1,1
170.8,72.5,1,0
181.4,65.7,1,1
166.1,67.3,1,0
159.0,50.2,1,0
184.2,89.4,1,1
168.9,66.6,1,0
172.2,61.7,1,0
182.3,86.4,1,1
159.7,75.9,-1,0
176.0,49.5,1,0
164.1,80.7,-1,0
168.7,50.2,1,0
170.7,60.5,1,0
155.0,42.0,1,0
162.2,74.7,-1,0
183.5,69.2,1,1
178.9,70.4,1,1
169.4,77.6,-1,1
172.4,52.0,1,0
167.1,66.6,1,0
183.6,92.3,-1,1
168.0,73.5,1,0
172.3,67.2,1,0
181.5,83.1,1,1
162.2,64.6,1,0
185.6,101.8,-1,1
154.7,81.4,-1,0
186.3,78.2,1,1
166.3,77.1,-1,0
167.6,59.0,1,0
151.1,66.2,1,0
165.5,76.0,-1,0
159.6,61.1,1,0
163.9,75.5,-1,0
168.6,71.1,1,0
179.6,74.9,1,1
172.1,62.8,1,0
173.1,78.0,1,1
159.0,54.5,-1,0
161.2,74.6,-1,0
188.0,70.5,1,1
162.6,74.4,-1,0
186.6,86.8,1,1
167.6,78.9,-1,0
170.0,71.3,1,0
180.7,60.7,1,1
182.7,110.4,-1,1
168.9,60.4,1,0
166.1,83.8,-1,1
169.4,50.2,1,0
173.4,65.4,1,0
178.9,104.6,-1,1
170.0,71.8,1,0
176.2,84.1,1,1
186.4,115.0,-1,1
173.8,77.5,1,1
173.1,79.6,1,1
154.8,65.0,-1,0
145.0,35.2,1,0
173.9,71.3,-1,1
169.1,78.0,-1,1
164.9,39.4,1,0
172.4,103.2,-1,1
169.4,84.8,-1,1
181.3,94.1,-1,1
170.9,91.7,-1,1
162.5,77.5,-1,0
179.9,81.3,1,1
167.8,45.1,1,0
175.3,68.8,1,1
165.2,61.7,1,0
163.5,72.7,-1,0
170.8,78.8,1,1
170.1,50.7,1,0
174.8,96.8,-1,1
167.3,92.3,-1,1
151.6,77.8,-1,0
165.7,50.0,1,0
177.9,85.3,1,1
167.0,52.9,1,0
167.5,102.8,-1,1
179.9,86.3,1,1
162.9,60.4,1,0
154.6,51.8,1,0
168.4,80.8,-1,1
165.2,80.7,-1,0
160.3,41.1,1,0
168.2,94.5,-1,1
174.9,85.1,1,1
169.9,96.2,-1,1
173.1,105.6,1,1
188.1,81.1,1,1
166.6,83.6,-1,1
172.8,64.3,1,0
164.9,64.4,1,0
161.5,93.8,-1,1
164.2,51.4,1,0
165.2,75.5,-1,0
173.6,63.4,1,0
193.5,78.9,1,1
162.8,62.2,1,0
165.8,92.6,1,1
169.4,84.9,-1,1
174.0,90.9,-1,1
172.6,47.7,-1,0
182.8,84.3,1,1
145.7,48.2,1,0
146.1,59.7,1,0
165.0,107.4,-1,1
181.0,52.4,1,0
154.3,68.8,-1,0
145.0,83.5,-1,0
175.7,72.4,1,1
172.4,81.5,-1,1
159.1,77.4,-1,0
160.1,44.9,1,0
160.3,64.5,1,0
171.1,59.2,1,0
163.7,104.0,-1,1
174.9,72.7,-1,1
145.0,43.6,1,0
161.4,78.4,-1,0
158.7,70.4,-1,0
167.4,89.4,-1,1
164.6,98.8,-1,1
178.0,68.1,1,1
151.4,81.0,-1,0
170.5,105.4,-1,1
175.6,62.9,1,0
188.6,74.6,1,1
165.2,69.0,1,0
173.2,75.9,1,1
152.0,81.4,1,0
146.1,39.1,1,0
178.4,84.3,1,1
169.9,54.6,1,0
181.8,89.7,1,1
156.3,96.1,-1,0
175.2,110.3,-1,1
188.7,102.4,-1,1
174.2,91.9,-1,1
172.8,83.1,-1,1
170.1,71.4,1,0
154.3,90.5,-1,0
183.6,105.9,1,1
163.9,75.0,-1,0
175.0,77.2,1,1
154.4,61.0,1,0
158.2,63.9,1,0
184.4,84.2,1,1
166.5,92.4,-1,1
184.5,100.0,-1,1
169.2,55.2,1,0
151.6,45.1,1,0
178.9,94.3,-1,1
164.1,48.6,1,0
177.0,76.5,1,1
170.3,60.5,1,0
154.6,45.6,1,0
171.6,83.6,-1,1
192.0,94.9,1,1
174.9,64.8,1,0
169.4,112.0,-1,1
180.8,52.3,1,0
172.1,63.2,1,0
172.1,59.4,1,0
159.1,46.4,1,0
172.3,118.9,-1,1
180.4,125.2,-1,1
161.6,54.6,1,0
184.2,105.6,-1,1
169.1,86.0,-1,1
161.1,86.8,-1,0
180.0,78.9,1,1
167.1,81.3,-1,0
177.6,100.7,-1,1
167.1,90.7,-1,1
169.4,74.4,1,0
174.9,54.6,1,0
172.9,61.1,1,0
150.0,39.4,1,0
158.8,71.2,-1,0
179.3,89.3,-1,1
168.7,76.1,1,0
164.8,71.5,1,0
156.4,48.0,1,0
159.2,68.1,1,0
149.8,64.2,-1,0
169.0,56.5,-1,0
164.0,62.8,1,0
160.3,58.1,1,0
169.3,68.0,1,0
173.6,54.8,1,0
190.9,85.3,1,1
154.9,83.4,-1,0
181.6,72.5,1,1
179.7,67.6,1,1
162.2,56.0,1,0
172.0,75.0,-1,1
165.4,97.8,-1,1
171.9,103.2,-1,1
185.1,77.6,-1,1
176.1,65.5,1,1
175.1,53.6,1,0
165.7,57.7,1,0
155.2,38.5,-1,0
167.9,83.0,-1,1
182.1,104.5,-1,1
154.7,58.1,1,0
159.4,73.2,-1,0
171.3,49.8,1,0
160.2,44.9,1,0
162.1,66.5,-1,0
165.8,79.1,-1,0
156.3,86.1,-1,0
160.3,99.9,-1,1
177.0,73.1,1,1
156.9,75.0,-1,0
154.0,60.2,1,0
163.7,71.1,1,0
177.3,82.6,1,1
168.0,72.4,1,0
165.4,62.6,1,0
170.4,101.5,-1,1
152.5,61.2,1,0
174.9,113.1,-1,1
173.8,59.3,1,0
165.9,44.0,1,0
180.1,76.9,1,1
158.7,50.3,1,0
181.3,57.6,1,1
171.5,96.5,-1,1
166.6,43.0,1,0
169.8,77.8,1,1
168.9,105.8,-1,1
182.2,65.1,1,1
159.2,59.9,1,0
162.4,91.3,-1,1
180.4,78.1,1,1
164.0,72.6,1,0
179.0,87.6,-1,1
187.0,96.3,-1,1
166.0,65.6,1,0
176.8,63.5,1,0
158.5,50.0,1,0
177.5,90.1,-1,1
172.0,66.7,1,0
174.7,102.8,-1,1
163.5,92.4,-1,1
153.4,39.0,1,0
175.0,90.2,-1,1
149.4,80.0,-1,0
166.8,59.5,1,0
179.4,98.8,-1,1
171.9,83.9,-1,1
189.5,105.1,1,1
180.3,66.5,1,1
163.5,101.4,-1,1
170.3,65.2,1,0
169.5,82.9,-1,1
154.2,62.1,1,0
160.6,68.9,1,0
164.4,55.7,1,0
149.6,42.8,1,0
170.5,82.0,-1,1
167.5,68.2,1,0
153.3,53.1,1,0
174.0,85.6,-1,1
177.2,45.6,1,0
172.3,100.1,-1,1
166.8,67.3,1,0
175.9,96.2,-1,1
176.8,83.3,-1,1
173.1,89.8,-1,1
161.8,46.6,1,0
172.8,95.5,-1,1
182.0,88.2,-1,1
164.0,63.6,1,0
191.0,88.4,1,1
164.7,77.8,1,0
170.3,75.7,1,1
163.3,76.2,-1,0
172.2,103.6,-1,1
152.6,40.2,1,0
164.5,83.9,-1,0
159.1,65.4,1,0
171.4,97.9,-1,1
179.9,112.5,-1,1
176.5,76.8,1,1
146.3,58.3,-1,0
190.4,111.7,-1,1
173.0,88.2,-1,1
162.2,81.7,-1,0
171.6,68.3,1,0
171.8,60.2,1,0
163.3,48.5,1,0
172.0,74.9,1,1
163.9,69.9,1,0
166.0,70.6,1,0
163.1,74.4,-1,0
155.7,68.1,-1,0
171.5,76.8,1,1
175.9,83.7,-1,1
175.1,96.5,-1,1
178.2,59.4,1,0
173.2,91.8,-1,1
164.7,53.8,1,0
178.4,111.8,-1,1
156.4,59.9,1,0
161.0,69.7,1,0
160.4,41.1,1,0
180.8,94.6,-1,1
179.4,82.3,1,1
174.9,75.1,1,1
180.7,79.8,1,1
161.2,70.8,-1,0
173.5,94.7,-1,1
168.7,79.5,-1,1
178.5,104.8,-1,1
168.8,63.2,1,0
166.2,55.1,1,0
175.4,84.4,-1,1
178.8,92.6,-1,1
163.3,74.9,1,0
169.4,49.6,1,0
159.4,49.0,1,0
145.0,50.2,1,0
172.0,47.3,1,0
176.1,77.7,1,1
172.6,77.6,1,1
150.5,44.2,1,0
166.5,64.3,1,0
147.8,59.3,-1,0
183.7,54.1,1,1
159.1,57.9,1,0
182.6,78.0,1,1
179.5,74.7,1,1
161.0,64.5,1,0
158.7,83.5,-1,0
173.5,96.9,-1,1
161.6,51.3,1,0
171.0,59.3,1,0
165.2,65.5,1,0
152.2,75.0,1,0
147.7,31.6,1,0
172.3,71.2,1,0
164.4,66.6,1,0
164.5,91.1,-1,1
177.0,96.7,-1,1
181.7,48.5,1,0
167.3,90.0,-1,1
166.6,44.4,1,0
175.0,92.4,-1,1
156.4,75.2,-1,0
172.2,104.2,-1,1
175.5,85.8,-1,1
176.8,70.4,1,1
150.6,46.4,1,0
162.4,89.0,-1,0
161.2,95.3,-1,1
171.0,65.2,1,0
174.8,72.2,-1,1
185.0,118.6,-1,1
165.1,80.7,-1,0
165.0,60.9,1,0
181.5,72.3,1,1
173.0,64.2,1,0
182.7,107.5,-1,1
172.9,68.1,1,0
158.4,56.6,1,0
156.7,74.1,-1,0
154.5,57.2,1,0
176.6,85.3,-1,1
181.9,81.2,1,1
188.5,81.0,1,1
178.4,70.3,1,1
181.6,96.5,-1,1
164.2,72.8,-1,0
158.4,67.2,1,0
178.5,64.9,1,1
174.2,88.5,1,1
171.1,83.0,-1,1
173.9,88.8,-1,1
173.2,85.7,1,1
182.8,94.3,-1,1
182.9,58.6,1,1
175.4,102.6,-1,1
178.5,54.4,1,0
175.1,91.2,-1,1
165.4,67.2,1,0
177.6,45.7,1,0
156.1,63.3,1,0
180.5,57.0,1,1
158.1,79.1,-1,0
172.9,61.0,1,0
161.5,48.9,1,0
175.5,89.2,-1,1
169.7,75.5,1,0
154.1,70.3,-1,0
174.2,73.8,1,1
164.2,86.1,-1,0
178.8,77.0,1,1
170.0,41.9,1,0
174.0,51.2,1,0
160.4,67.2,1,0
164.1,52.7,1,0
165.4,93.6,-1,1
178.6,52.5,1,0
186.8,108.5,-1,1
161.9,54.8,1,0
180.8,112.2,-1,1
148.3,61.7,-1,0
158.1,69.1,-1,0
160.4,78.4,-1,0
156.5,75.6,-1,0
154.2,55.1,1,0
174.1,48.5,1,0
167.9,90.7,-1,1
173.8,70.6,1,1
